-20086,58,237.1,21.8,0.62,1.2,3.18,46.6,0.174,5.17,5.68,16.7
-20236,104.6,111.2,6.5,0.56,0.89,2.03,42.7,0.34,3.17,2.9,17.7
-20255,17.6,180.9,10,0.49,1.09,2.15,317.3,0.312,3.21,3.15,18.4
-20425,296.3,227.3,7,0.48,0.82,1.56,249.1,0.504,2.31,1.96,20.5
-20429,147.7,61.7,6.3,0.46,0.83,1.56,300.8,0.508,2.28,1.94,17.7
(20460) Robwhiteley,283.8,280,34,0.41,1.1,1.88,343.5,0.383,2.65,2.57,15.4
-20790,168.9,302.9,8.3,0.56,1.22,2.75,37.1,0.216,4.28,4.57,16.6
-20826,198.7,347.3,31.9,0.64,0.88,2.42,93.4,0.262,3.96,3.76,13.8
(21088) Chelyabinsk,27.2,297.8,38.5,0.24,1.3,1.71,28.4,0.442,2.11,2.23,14.4
-21277,250.1,167.4,20.9,0.52,1.14,2.38,153.1,0.269,3.62,3.67,16.2
-21374,197.3,59.2,24,0.12,1.12,1.27,89.3,0.689,1.42,1.43,17.4
-22099,186.6,136.4,9.8,0.28,0.8,1.1,320.2,0.849,1.41,1.16,18.1
-22753,324.8,307.4,3.2,0.57,0.52,1.22,165.3,0.732,1.91,1.35,17.7
-22771,305.8,338.9,11.4,0.52,0.75,1.58,57.7,0.498,2.4,1.98,17
-23183,301.5,119.6,41,0.4,1.09,1.82,159.1,0.4,2.56,2.46,16.1
-23187,293.5,164.3,51.3,0.59,0.76,1.85,167.5,0.393,2.94,2.51,16.1
-23548,124.3,345.9,23.4,0.52,1.1,2.29,313.2,0.285,3.47,3.46,17.3
-23606,357.6,296.6,14.4,0.36,1.12,1.75,265.2,0.426,2.38,2.32,18.4
-23714,129.3,127.6,8.4,0.52,1.03,2.13,164.6,0.317,3.23,3.11,16.8
-24443,231.2,178.1,25.7,0.82,0.41,2.31,251.3,0.281,4.21,3.51,16.4
-24445,219.1,203.2,23.8,0.55,1,2.21,59.5,0.3,3.42,3.29,14.7
-24475,32.7,76.4,14.6,0.44,1.1,1.98,142.8,0.355,2.85,2.78,16.4
(24761) Ahau,287.5,121,21.9,0.31,0.93,1.33,118.2,0.639,1.74,1.54,17.4
(25143) Itokawa,162.8,69.1,1.6,0.28,0.95,1.32,142.6,0.647,1.7,1.52,19.3
-25330,86.1,50.5,14.3,0.37,0.97,1.54,129.1,0.515,2.11,1.91,16.7
-25916,199.7,94.6,15.8,0.5,1.28,2.56,186.2,0.241,3.84,4.09,13.8
-26166,62.9,185.7,14.8,0.64,1.17,3.3,232.9,0.164,5.43,6,16.8
